image,split,version,country
original_hurricane-florence_00000436_1.tif,train,original,usa
generate_Pix2Pix_hurricane-harvey_00000301_1.tif,train,original,usa
original_hurricane-harvey_00000048_0.tif,train,original,usa
original_hurricane-harvey_00000520_2.tif,train,original,usa
generate_PairedAttention_hurricane-florence_00000408_0.tif,train,original,usa
original_midwest-flooding_00000194_2.tif,train,original,usa
generate_AttentionGAN_hurricane-harvey_00000219_2.tif,train,original,usa
original_hurricane-harvey_00000042_2.tif,train,original,usa
original_midwest-flooding_00000194_0.tif,train,original,usa
original_hurricane-florence_00000049_2.tif,train,original,usa
generate_Pix2Pix_hurricane-florence_00000092_3.tif,train,original,usa
original_hurricane-florence_000000520_1.tif,train,original,usa
generate_PairedAttention_midwest-flooding_00000391_2.tif,train,original,usa
original_hurricane-florence_00000255_1.tif,train,original,usa
generate_PairedAttention_hurricane-harvey_00000316_0.tif,train,original,usa
original_hurricane-harvey_00000048_2.tif,train,original,usa
original_hurricane-florence_00000016_0.tif,train,original,usa
original_hurricane-harvey_00000519_2.tif,train,original,usa
original_hurricane-harvey_00000060_0.tif,train,original,usa
generate_Pix2Pix_midwest-flooding_00000115_1.tif,train,original,usa
original_hurricane-florence_00000255_0.tif,train,original,usa
generate_AttentionGAN_hurricane-florence_00000428_2.tif,train,original,usa
original_midwest-flooding_00000397_2.tif,train,original,usa
generate_PairedAttention_hurricane-florence_00000156_3.tif,train,original,usa
generate_AttentionGAN_hurricane-harvey_00000219_0.tif,train,original,usa
original_hurricane-florence_00000392_3.tif,train,original,usa
generate_Pix2Pix_hurricane-florence_00000450_0.tif,train,original,usa
original_midwest-flooding_00000290_2.tif,train,original,usa
generate_Pix2Pix_hurricane-harvey_00000410_3.tif,train,original,usa
original_hurricane-florence_00000212_3.tif,train,original,usa
original_hurricane-florence_00000016_2.tif,train,original,usa
generate_PairedAttention_midwest-flooding_00000238_2.tif,train,original,usa
generate_CycleGAN_hurricane-harvey_00000077_0.tif,train,original,usa
generate_CycleGAN_hurricane-harvey_00000113_2.tif,train,original,usa
original_hurricane-florence_00000185_1.tif,train,flipped,usa
generate_Pix2Pix_hurricane-florence_00000089_1.tif,train,flipped,usa
original_hurricane-harvey_00000070_2.tif,train,flipped,usa
generate_Pix2Pix_hurricane-harvey_00000217_0.tif,train,flipped,usa
original_hurricane-harvey_00000520_1.tif,train,flipped,usa
original_hurricane-harvey_00000329_1.tif,train,flipped,usa
original_hurricane-harvey_00000151_2.tif,train,flipped,usa
original_hurricane-florence_00000048_3.tif,train,flipped,usa
generate_AttentionGAN_hurricane-harvey_00000259_2.tif,train,flipped,usa
generate_CycleGAN_hurricane-harvey_00000217_2.tif,train,flipped,usa
generate_AttentionGAN_hurricane-florence_00000166_0.tif,train,flipped,usa
generate_PairedAttention_midwest-flooding_00000178_0.tif,train,flipped,usa
generate_AttentionGAN_hurricane-harvey_00000136_1.tif,train,flipped,usa
original_hurricane-harvey_00000521_0.tif,train,flipped,usa
generate_Pix2Pix_hurricane-harvey_00000325_3.tif,train,flipped,usa
original_hurricane-harvey_00000050_1.tif,train,flipped,usa
generate_AttentionGAN_midwest-flooding_00000391_1.tif,train,flipped,usa
generate_CycleGAN_hurricane-harvey_00000279_1.tif,train,flipped,usa
generate_Pix2Pix_hurricane-harvey_00000301_0.tif,train,flipped,usa
original_hurricane-florence_00000018_3.tif,train,flipped,usa
generate_PairedAttention_hurricane-florence_00000146_0.tif,train,flipped,usa
original_hurricane-harvey_00000381_0.tif,train,flipped,usa
original_hurricane-harvey_00000363_1.tif,train,flipped,usa
generate_PairedAttention_midwest-flooding_00000332_3.tif,train,flipped,usa
generate_PairedAttention_hurricane-harvey_00000111_2.tif,train,flipped,usa
original_hurricane-florence_000000009_0.tif,train,flipped,usa
original_hurricane-harvey_00000325_0.tif,train,flipped,usa
original_hurricane-florence_00000416_1.tif,train,flipped,usa
generate_Pix2Pix_hurricane-florence_00000102_3.tif,train,flipped,usa
original_hurricane-florence_00000065_3.tif,train,flipped,usa
original_hurricane-florence_00000051_3.tif,train,flipped,usa
original_hurricane-harvey_00000075_1.tif,train,flipped,usa
generate_CycleGAN_hurricane-florence_00000153_3.tif,train,flipped,usa
generate_Pix2Pix_hurricane-harvey_00000219_1.tif,train,flipped,usa
generate_CycleGAN_hurricane-harvey_00000285_3.tif,train,flipped,usa
original_hurricane-harvey_00000446_2.tif,train,flipped,usa
generate_PairedAttention_hurricane-harvey_00000447_2.tif,train,flipped,usa
generate_AttentionGAN_hurricane-florence_00000162_0.tif,train,flipped,usa
original_hurricane-florence_00000185_3.tif,train,flipped,usa
original_hurricane-harvey_00000169_1.tif,train,flipped,usa
generate_CycleGAN_hurricane-florence_00000142_2.tif,train,flipped,usa
generate_PairedAttention_hurricane-harvey_00000113_1.tif,train,flipped,usa
generate_PairedAttention_hurricane-florence_00000431_2.tif,train,flipped,usa
original_hurricane-florence_00000146_2.tif,train,flipped,usa
original_hurricane-florence_00000254_0.tif,train,flipped,usa
generate_PairedAttention_hurricane-florence_00000450_2.tif,train,flipped,usa
original_hurricane-florence_00000002_1.tif,train,flipped,usa
original_hurricane-harvey_00000082_2.tif,train,flipped,usa
generate_CycleGAN_midwest-flooding_00000182_2.tif,train,flipped,usa
original_hurricane-harvey_00000519_1.tif,train,flipped,usa
original_hurricane-harvey_00000070_3.tif,train,flipped,usa
original_hurricane-florence_00000048_1.tif,train,flipped,usa
generate_PairedAttention_hurricane-harvey_00000316_1.tif,train,flipped,usa
original_midwest-flooding_00000268_3.tif,train,flipped,usa
generate_CycleGAN_hurricane-harvey_00000077_1.tif,train,flipped,usa
original_hurricane-florence_00000381_3.tif,train,flipped,usa
generate_Pix2Pix_hurricane-harvey_00000136_0.tif,train,flipped,usa
original_hurricane-florence_00000540_3.tif,train,flipped,usa
original_hurricane-harvey_000000050_0.tif,train,flipped,usa
original_hurricane-florence_00000545_1.tif,train,flipped,usa
generate_AttentionGAN_hurricane-harvey_00000198_0.tif,train,flipped,usa
generate_PairedAttention_hurricane-florence_00000142_0.tif,train,flipped,usa
generate_AttentionGAN_midwest-flooding_00000429_1.tif,train,flipped,usa
original_hurricane-florence_00000362_2.tif,train,flipped,usa
generate_Pix2Pix_hurricane-harvey_00000408_1.tif,train,flipped,usa
generate_AttentionGAN_hurricane-florence_00000261_2.tif,train,flipped,usa
generate_AttentionGAN_hurricane-harvey_00000279_3.tif,train,flipped,usa
original_hurricane-florence_00000426_0.tif,train,flipped,usa
original_hurricane-florence_00000404_1.tif,train,flipped,usa
original_hurricane-harvey_00000151_0.tif,train,flipped,usa
generate_AttentionGAN_hurricane-florence_00000358_1.tif,train,flipped,usa
original_hurricane-florence_00000298_0.tif,train,flipped,usa
original_hurricane-florence_00000027_0.tif,train,flipped,usa
original_hurricane-florence_00000540_1.tif,train,flipped,usa
generate_AttentionGAN_hurricane-harvey_00000251_1.tif,train,flipped,usa
original_hurricane-harvey_00000291_2.tif,train,flipped,usa
original_hurricane-harvey_00000335_1.tif,train,flipped,usa
generate_AttentionGAN_hurricane-harvey_00000217_3.tif,train,flipped,usa
original_hurricane-harvey_00000124_0.tif,train,flipped,usa
original_hurricane-harvey_000000124_0.tif,train,flipped,usa
original_hurricane-harvey_00000446_3.tif,train,flipped,usa
original_hurricane-florence_00000515_2.tif,train,flipped,usa
generate_AttentionGAN_hurricane-florence_00000102_2.tif,train,flipped,usa
original_hurricane-harvey_00000291_3.tif,train,flipped,usa
original_hurricane-florence_00000508_1.tif,train,flipped,usa
original_hurricane-florence_00000001_2.tif,train,flipped,usa
generate_PairedAttention_hurricane-harvey_00000123_0.tif,train,flipped,usa
generate_CycleGAN_hurricane-florence_00000323_2.tif,train,flipped,usa
generate_CycleGAN_hurricane-harvey_00000333_3.tif,train,flipped,usa
original_hurricane-harvey_00000329_3.tif,train,flipped,usa
generate_CycleGAN_midwest-flooding_00000391_3.tif,train,flipped,usa
generate_CycleGAN_hurricane-florence_00000089_2.tif,train,flipped,usa
original_hurricane-harvey_00000042_1.tif,train,flipped,usa
original_hurricane-florence_00000002_0.tif,train,flipped,usa
original_hurricane-florence_00000319_3.tif,train,flipped,usa
original_hurricane-florence_00000298_1.tif,train,flipped,usa
original_hurricane-florence_00000051_2.tif,train,flipped,usa
original_hurricane-florence_00000426_2.tif,train,flipped,usa
original_hurricane-florence_00000474_1.tif,train,flipped,usa
original_hurricane-harvey_00000318_3.tif,train,flipped,usa
original_hurricane-harvey_00000115_2.tif,train,flipped,usa
generate_CycleGAN_hurricane-harvey_00000248_2.tif,train,flipped,usa
generate_Pix2Pix_hurricane-florence_00000438_0.tif,train,flipped,usa
original_hurricane-harvey_00000291_0.tif,train,flipped,usa
generate_Pix2Pix_hurricane-harvey_00000171_2.tif,train,flipped,usa
generate_Pix2Pix_hurricane-harvey_00000325_1.tif,train,flipped,usa
original_hurricane-florence_00000426_3.tif,train,flipped,usa
original_hurricane-florence_00000515_3.tif,train,flipped,usa
original_hurricane-harvey_00000070_1.tif,train,flipped,usa
original_hurricane-harvey_00000050_2.tif,train,flipped,usa
original_hurricane-florence_00000146_1.tif,train,flipped,usa
generate_PairedAttention_hurricane-harvey_00000356_1.tif,train,flipped,usa
original_hurricane-harvey_00000042_3.tif,train,flipped,usa
original_hurricane-florence_00000146_3.tif,train,flipped,usa
generate_CycleGAN_hurricane-harvey_00000148_1.tif,train,flipped,usa
original_hurricane-harvey_000000193_2.tif,train,flipped,usa
original_hurricane-harvey_00000318_2.tif,train,flipped,usa
original_hurricane-harvey_000000124_3.tif,train,flipped,usa
original_hurricane-harvey_000000263_2.tif,train,flipped,usa
original_hurricane-harvey_00000329_0.tif,train,flipped,usa
original_hurricane-florence_00000168_2.tif,train,flipped,usa
original_hurricane-harvey_00000092_2.tif,train,flipped,usa
original_midwest-flooding_00000143_2.tif,train,flipped,usa
generate_PairedAttention_midwest-flooding_00000182_0.tif,train,flipped,usa
original_hurricane-florence_00000418_3.tif,train,flipped,usa
original_hurricane-harvey_00000325_3.tif,train,flipped,usa
original_hurricane-harvey_00000344_3.tif,train,flipped,usa
generate_PairedAttention_hurricane-harvey_00000512_0.tif,train,flipped,usa
original_hurricane-florence_00000442_1.tif,train,flipped,usa
generate_Pix2Pix_hurricane-florence_00000162_1.tif,train,flipped,usa
generate_Pix2Pix_hurricane-harvey_00000251_0.tif,train,flipped,usa
generate_Pix2Pix_hurricane-florence_00000089_0.tif,train,flipped,usa
original_hurricane-florence_00000003_0.tif,train,flipped,usa
generate_AttentionGAN_hurricane-florence_00000408_2.tif,train,flipped,usa
original_hurricane-florence_00000051_0.tif,train,flipped,usa
original_hurricane-harvey_000000124_1.tif,train,flipped,usa
generate_CycleGAN_hurricane-florence_00000428_0.tif,train,flipped,usa
generate_CycleGAN_hurricane-harvey_00000319_0.tif,train,flipped,usa
generate_CycleGAN_hurricane-harvey_00000410_2.tif,train,flipped,usa
generate_AttentionGAN_hurricane-harvey_00000512_1.tif,train,flipped,usa
generate_PairedAttention_hurricane-harvey_00000105_2.tif,train,flipped,usa
original_hurricane-harvey_00000418_0.tif,train,flipped,usa
generate_CycleGAN_midwest-flooding_00000115_2.tif,train,flipped,usa
generate_AttentionGAN_midwest-flooding_00000429_0.tif,train,flipped,usa
original_hurricane-florence_00000065_2.tif,train,flipped,usa
original_hurricane-florence_000000009_1.tif,train,flipped,usa
generate_PairedAttention_hurricane-harvey_00000251_2.tif,train,flipped,usa
generate_AttentionGAN_hurricane-harvey_00000106_2.tif,train,flipped,usa
original_hurricane-florence_00000319_1.tif,train,flipped,usa
original_hurricane-florence_00000018_2.tif,train,flipped,usa
generate_AttentionGAN_hurricane-harvey_00000148_0.tif,train,flipped,usa
original_hurricane-florence_00000065_1.tif,train,flipped,usa
generate_CycleGAN_midwest-flooding_00000115_3.tif,train,flipped,usa
generate_Pix2Pix_hurricane-florence_00000440_3.tif,train,flipped,usa
original_hurricane-florence_00000022_3.tif,train,flipped,usa
generate_AttentionGAN_hurricane-harvey_00000106_3.tif,train,flipped,usa
original_hurricane-florence_00000255_3.tif,train,flipped,usa
generate_CycleGAN_midwest-flooding_00000178_1.tif,train,flipped,usa
generate_PairedAttention_hurricane-florence_00000439_0.tif,train,flipped,usa
original_hurricane-harvey_00000060_3.tif,train,flipped,usa
generate_PairedAttention_midwest-flooding_00000232_0.tif,train,flipped,usa
original_hurricane-harvey_00000193_1.tif,train,flipped,usa
original_hurricane-florence_00000442_2.tif,train,flipped,usa
generate_CycleGAN_midwest-flooding_00000139_0.tif,train,flipped,usa
original_hurricane-florence_00000498_0.tif,train,flipped,usa
generate_Pix2Pix_hurricane-harvey_00000408_3.tif,train,flipped,usa
original_hurricane-harvey_00000329_2.tif,train,flipped,usa
original_hurricane-florence_00000520_1.tif,train,flipped,usa
original_hurricane-harvey_00000070_0.tif,train,flipped,usa
generate_CycleGAN_hurricane-harvey_00000111_1.tif,train,flipped,usa
generate_PairedAttention_midwest-flooding_00000139_2.tif,train,flipped,usa
original_hurricane-florence_00000000_2.tif,train,flipped,usa
generate_CycleGAN_hurricane-florence_00000408_3.tif,train,flipped,usa
original_hurricane-florence_00000545_3.tif,train,flipped,usa
generate_Pix2Pix_hurricane-harvey_00000248_3.tif,train,flipped,usa
generate_PairedAttention_hurricane-florence_00000431_3.tif,train,flipped,usa
original_hurricane-harvey_00000039_1.tif,train,flipped,usa
original_hurricane-florence_00000065_0.tif,train,flipped,usa
generate_Pix2Pix_hurricane-florence_00000431_0.tif,train,flipped,usa
original_hurricane-florence_00000404_0.tif,train,flipped,usa
original_hurricane-harvey_00000193_0.tif,train,flipped,usa
original_midwest-flooding_00000290_1.tif,train,flipped,usa
original_midwest-flooding_00000143_3.tif,train,flipped,usa
original_hurricane-florence_00000185_0.tif,train,flipped,usa
original_midwest-flooding_00000397_1.tif,train,flipped,usa
generate_CycleGAN_midwest-flooding_00000264_1.tif,train,flipped,usa
original_hurricane-florence_00000048_0.tif,train,flipped,usa
generate_PairedAttention_midwest-flooding_00000264_2.tif,train,flipped,usa
generate_CycleGAN_hurricane-florence_00000439_3.tif,train,flipped,usa
original_hurricane-florence_00000018_0.tif,train,flipped,usa
generate_CycleGAN_midwest-flooding_00000178_2.tif,train,flipped,usa
generate_Pix2Pix_hurricane-florence_00000142_3.tif,train,flipped,usa
original_hurricane-florence_00000474_2.tif,train,flipped,usa
original_hurricane-florence_00000329_2.tif,train,flipped,usa
generate_AttentionGAN_hurricane-florence_00000323_1.tif,train,flipped,usa
generate_AttentionGAN_hurricane-florence_00000189_0.tif,train,flipped,usa
original_hurricane-florence_00000000_3.tif,train,flipped,usa
generate_Pix2Pix_hurricane-harvey_00000040_2.tif,train,flipped,usa
generate_AttentionGAN_hurricane-florence_00000162_3.tif,train,flipped,usa
original_hurricane-harvey_00000054_3.tif,train,flipped,usa
generate_CycleGAN_hurricane-harvey_00000106_1.tif,train,flipped,usa
original_hurricane-florence_00000000_1.tif,train,flipped,usa
original_hurricane-florence_00000049_3.tif,train,flipped,usa
generate_Pix2Pix_hurricane-harvey_00000261_1.tif,train,flipped,usa
original_hurricane-harvey_00000263_1.tif,train,flipped,usa
original_hurricane-florence_00000319_2.tif,train,flipped,usa
original_hurricane-harvey_00000039_0.tif,train,flipped,usa
generate_AttentionGAN_hurricane-harvey_00000447_0.tif,train,flipped,usa
original_hurricane-florence_00000362_0.tif,train,flipped,usa
generate_PairedAttention_hurricane-harvey_00000198_1.tif,train,flipped,usa
original_hurricane-florence_00000212_0.tif,train,flipped,usa
generate_CycleGAN_midwest-flooding_00000115_0.tif,train,flipped,usa
original_hurricane-harvey_00000151_1.tif,train,flipped,usa
original_hurricane-florence_00000442_3.tif,train,flipped,usa
generate_PairedAttention_midwest-flooding_00000139_3.tif,train,flipped,usa
generate_PairedAttention_hurricane-florence_00000438_2.tif,train,flipped,usa
generate_CycleGAN_hurricane-florence_00000440_0.tif,train,flipped,usa
original_hurricane-harvey_00000082_3.tif,train,flipped,usa
generate_PairedAttention_hurricane-harvey_00000113_0.tif,train,flipped,usa
original_hurricane-harvey_00000348_2.tif,train,flipped,usa
original_hurricane-florence_00000436_3.tif,train,flipped,usa
generate_CycleGAN_hurricane-harvey_00000112_1.tif,train,flipped,usa
generate_Pix2Pix_hurricane-florence_00000146_2.tif,train,flipped,usa
original_hurricane-harvey_00000075_3.tif,train,flipped,usa
generate_AttentionGAN_hurricane-harvey_00000447_3.tif,train,flipped,usa
original_hurricane-florence_00000212_1.tif,train,flipped,usa
original_hurricane-harvey_00000446_1.tif,train,flipped,usa
original_midwest-flooding_00000268_0.tif,train,flipped,usa
original_hurricane-florence_00000002_2.tif,train,flipped,usa
generate_CycleGAN_hurricane-harvey_00000112_0.tif,train,flipped,usa
generate_Pix2Pix_hurricane-florence_00000450_1.tif,train,flipped,usa
original_hurricane-florence_00000545_0.tif,train,flipped,usa
original_hurricane-florence_00000474_0.tif,train,flipped,usa
original_hurricane-florence_00000001_0.tif,train,flipped,usa
generate_CycleGAN_hurricane-harvey_00000148_3.tif,train,flipped,usa
original_hurricane-florence_00000346_2.tif,train,flipped,usa
original_hurricane-harvey_00000263_3.tif,train,flipped,usa
generate_CycleGAN_hurricane-florence_00000177_2.tif,train,flipped,usa
generate_Pix2Pix_hurricane-harvey_00000248_0.tif,train,flipped,usa
original_hurricane-harvey_00000344_0.tif,train,flipped,usa
original_hurricane-harvey_00000325_1.tif,train,flipped,usa
generate_PairedAttention_hurricane-harvey_00000105_0.tif,train,flipped,usa
original_hurricane-florence_00000362_3.tif,train,flipped,usa
original_hurricane-florence_00000436_0.tif,train,flipped,usa
generate_PairedAttention_hurricane-harvey_00000238_0.tif,train,flipped,usa
generate_Pix2Pix_hurricane-harvey_00000171_3.tif,train,flipped,usa
generate_CycleGAN_hurricane-harvey_00000316_3.tif,train,flipped,usa
generate_Pix2Pix_hurricane-harvey_00000123_1.tif,train,flipped,usa
original_hurricane-harvey_00000363_0.tif,train,flipped,usa
generate_AttentionGAN_hurricane-harvey_00000251_3.tif,train,flipped,usa
original_hurricane-harvey_00000082_1.tif,train,flipped,usa
original_hurricane-harvey_00000519_0.tif,train,flipped,usa
generate_AttentionGAN_midwest-flooding_00000238_1.tif,train,flipped,usa
generate_CycleGAN_hurricane-harvey_00000238_1.tif,train,flipped,usa
original_hurricane-harvey_00000318_1.tif,train,flipped,usa
generate_CycleGAN_hurricane-florence_00000451_3.tif,train,flipped,usa
generate_Pix2Pix_hurricane-harvey_00000410_0.tif,train,flipped,usa
original_hurricane-harvey_000000193_0.tif,train,flipped,usa
generate_Pix2Pix_hurricane-florence_00000521_0.tif,train,flipped,usa
original_hurricane-florence_00000298_2.tif,train,flipped,usa
generate_AttentionGAN_hurricane-harvey_00000198_3.tif,train,flipped,usa
original_hurricane-florence_00000436_2.tif,train,flipped,usa
original_hurricane-florence_000000009_3.tif,train,flipped,usa
original_midwest-flooding_00000290_3.tif,train,flipped,usa
generate_CycleGAN_hurricane-florence_00000521_2.tif,train,flipped,usa
original_hurricane-florence_00000185_2.tif,train,flipped,usa
generate_PairedAttention_hurricane-harvey_00000135_1.tif,train,flipped,usa
original_hurricane-florence_00000158_0.tif,train,flipped,usa
generate_Pix2Pix_hurricane-harvey_00000333_2.tif,train,flipped,usa
original_hurricane-florence_00000022_0.tif,train,flipped,usa
original_hurricane-florence_00000392_0.tif,train,flipped,usa
generate_AttentionGAN_hurricane-florence_00000450_3.tif,train,flipped,usa
generate_Pix2Pix_hurricane-florence_00000521_1.tif,train,flipped,usa
original_hurricane-harvey_00000050_3.tif,train,flipped,usa
generate_AttentionGAN_hurricane-harvey_00000259_0.tif,train,flipped,usa
original_hurricane-florence_00000420_3.tif,train,flipped,usa
generate_AttentionGAN_midwest-flooding_00000232_2.tif,train,flipped,usa
original_hurricane-harvey_00000318_0.tif,train,flipped,usa
original_hurricane-florence_00000346_0.tif,train,flipped,usa
original_hurricane-florence_00000168_1.tif,train,flipped,usa
original_hurricane-harvey_00000039_2.tif,train,flipped,usa
original_hurricane-florence_000000520_0.tif,train,flipped,usa
original_hurricane-harvey_000000193_1.tif,train,flipped,usa
original_hurricane-harvey_000000193_3.tif,train,flipped,usa
original_hurricane-harvey_00000335_3.tif,train,flipped,usa
generate_AttentionGAN_midwest-flooding_00000182_1.tif,train,flipped,usa
original_hurricane-florence_00000418_2.tif,train,flipped,usa
original_hurricane-harvey_00000363_3.tif,train,flipped,usa
original_hurricane-florence_00000168_3.tif,train,flipped,usa
generate_Pix2Pix_hurricane-harvey_00000198_2.tif,train,flipped,usa
generate_AttentionGAN_hurricane-florence_00000358_0.tif,train,flipped,usa
generate_Pix2Pix_hurricane-florence_00000102_1.tif,train,flipped,usa
original_hurricane-harvey_00000381_1.tif,train,flipped,usa
generate_PairedAttention_hurricane-florence_00000092_0.tif,train,flipped,usa
original_midwest-flooding_00000397_3.tif,train,flipped,usa
generate_PairedAttention_hurricane-harvey_00000111_3.tif,train,flipped,usa
original_hurricane-florence_00000442_0.tif,train,flipped,usa
original_hurricane-harvey_00000075_0.tif,train,flipped,usa
original_hurricane-harvey_00000050_0.tif,train,flipped,usa
generate_AttentionGAN_hurricane-harvey_00000336_0.tif,train,flipped,usa
original_hurricane-florence_00000018_1.tif,train,flipped,usa
original_hurricane-florence_00000515_1.tif,train,flipped,usa
original_hurricane-florence_00000000_0.tif,train,flipped,usa
original_hurricane-florence_00000022_1.tif,train,flipped,usa
original_hurricane-florence_00000027_3.tif,train,flipped,usa
original_hurricane-harvey_00000418_2.tif,train,flipped,usa
original_hurricane-florence_00000508_3.tif,train,flipped,usa
generate_PairedAttention_hurricane-florence_00000146_1.tif,train,flipped,usa
generate_AttentionGAN_hurricane-florence_00000440_2.tif,train,flipped,usa
original_hurricane-harvey_00000363_2.tif,train,flipped,usa
generate_PairedAttention_hurricane-harvey_00000272_1.tif,train,flipped,usa
original_hurricane-florence_00000001_3.tif,train,flipped,usa
original_hurricane-florence_00000016_3.tif,train,flipped,usa
generate_PairedAttention_hurricane-harvey_00000336_2.tif,train,flipped,usa
generate_CycleGAN_hurricane-florence_00000092_2.tif,train,flipped,usa
original_hurricane-florence_00000416_2.tif,train,flipped,usa
original_hurricane-harvey_00000291_1.tif,train,flipped,usa
generate_PairedAttention_hurricane-harvey_00000336_3.tif,train,flipped,usa
original_hurricane-harvey_00000263_2.tif,train,flipped,usa
original_hurricane-florence_00000329_3.tif,train,flipped,usa
original_hurricane-florence_00000439_3.tif,train,flipped,usa
generate_CycleGAN_hurricane-harvey_00000285_2.tif,train,flipped,usa
original_hurricane-florence_00000404_3.tif,train,flipped,usa
original_hurricane-florence_00000392_1.tif,train,flipped,usa
original_hurricane-florence_000000439_1.tif,train,flipped,usa
original_hurricane-florence_00000420_1.tif,train,flipped,usa
original_hurricane-harvey_00000092_1.tif,train,flipped,usa
original_hurricane-harvey_00000115_0.tif,train,flipped,usa
generate_AttentionGAN_hurricane-florence_00000189_3.tif,train,flipped,usa
generate_Pix2Pix_hurricane-harvey_00000356_0.tif,train,flipped,usa
generate_Pix2Pix_midwest-flooding_00000238_0.tif,train,flipped,usa
generate_AttentionGAN_hurricane-harvey_00000217_1.tif,train,flipped,usa
original_hurricane-harvey_00000521_2.tif,train,flipped,usa
generate_CycleGAN_midwest-flooding_00000264_0.tif,train,flipped,usa
original_hurricane-florence_00000001_1.tif,train,flipped,usa
generate_AttentionGAN_midwest-flooding_00000017_2.tif,train,flipped,usa
original_hurricane-harvey_00000039_3.tif,train,flipped,usa
original_hurricane-florence_00000346_1.tif,train,flipped,usa
generate_PairedAttention_hurricane-florence_00000178_2.tif,train,flipped,usa
generate_Pix2Pix_hurricane-florence_00000189_2.tif,train,flipped,usa
original_hurricane-florence_00000048_2.tif,train,flipped,usa
original_hurricane-florence_000000520_3.tif,train,flipped,usa
original_hurricane-harvey_00000115_1.tif,train,flipped,usa
original_hurricane-florence_00000254_3.tif,train,flipped,usa
original_midwest-flooding_00000143_1.tif,train,flipped,usa
generate_CycleGAN_midwest-flooding_00000332_1.tif,train,flipped,usa
original_hurricane-florence_00000027_2.tif,train,flipped,usa
original_hurricane-florence_00000362_1.tif,train,flipped,usa
generate_PairedAttention_hurricane-florence_00000153_1.tif,train,flipped,usa
original_hurricane-harvey_00000054_0.tif,train,flipped,usa
original_hurricane-harvey_000000263_1.tif,train,flipped,usa
original_midwest-flooding_00000194_3.tif,train,flipped,usa
original_hurricane-harvey_00000124_1.tif,train,flipped,usa
original_hurricane-florence_00000022_2.tif,train,flipped,usa
generate_AttentionGAN_hurricane-harvey_00000261_0.tif,train,flipped,usa
generate_CycleGAN_hurricane-harvey_00000285_1.tif,train,flipped,usa
generate_Pix2Pix_hurricane-florence_00000162_2.tif,train,flipped,usa
original_hurricane-harvey_00000520_3.tif,train,flipped,usa
generate_Pix2Pix_hurricane-harvey_00000447_1.tif,train,flipped,usa
original_hurricane-florence_00000002_3.tif,train,flipped,usa
generate_AttentionGAN_hurricane-harvey_00000319_1.tif,train,flipped,usa
generate_PairedAttention_midwest-flooding_00000332_0.tif,train,flipped,usa
generate_Pix2Pix_midwest-flooding_00000230_2.tif,train,flipped,usa
original_hurricane-florence_00000416_3.tif,train,flipped,usa
original_hurricane-florence_00000329_0.tif,train,flipped,usa
generate_Pix2Pix_midwest-flooding_00000429_2.tif,train,flipped,usa
generate_AttentionGAN_hurricane-harvey_00000259_1.tif,train,flipped,usa
original_hurricane-florence_00000474_3.tif,train,flipped,usa
original_hurricane-harvey_00000263_0.tif,train,flipped,usa
original_hurricane-harvey_00000169_3.tif,train,flipped,usa
generate_AttentionGAN_midwest-flooding_00000240_1.tif,train,flipped,usa
original_midwest-flooding_00000143_0.tif,train,flipped,usa
original_hurricane-florence_00000520_3.tif,train,flipped,usa
generate_AttentionGAN_hurricane-florence_00000177_3.tif,train,flipped,usa
generate_AttentionGAN_hurricane-florence_00000408_1.tif,train,flipped,usa
generate_Pix2Pix_hurricane-florence_00000323_3.tif,train,flipped,usa
generate_PairedAttention_hurricane-florence_00000102_0.tif,train,flipped,usa
generate_AttentionGAN_hurricane-florence_00000177_0.tif,train,flipped,usa
original_hurricane-harvey_00000521_1.tif,train,flipped,usa
generate_Pix2Pix_hurricane-florence_00000438_3.tif,train,flipped,usa
original_hurricane-florence_00000439_0.tif,train,flipped,usa
original_hurricane-florence_00000016_1.tif,train,flipped,usa
generate_AttentionGAN_hurricane-florence_00000092_1.tif,train,flipped,usa
original_hurricane-harvey_00000348_3.tif,train,flipped,usa
original_hurricane-harvey_00000325_2.tif,train,flipped,usa
generate_CycleGAN_hurricane-florence_00000166_3.tif,train,flipped,usa
generate_CycleGAN_hurricane-florence_00000428_1.tif,train,flipped,usa
generate_AttentionGAN_hurricane-florence_00000156_0.tif,train,flipped,usa
generate_CycleGAN_hurricane-florence_00000358_3.tif,train,flipped,usa
original_hurricane-florence_00000329_1.tif,train,flipped,usa
generate_PairedAttention_hurricane-harvey_00000123_2.tif,train,flipped,usa
original_hurricane-harvey_00000169_0.tif,train,flipped,usa
generate_PairedAttention_hurricane-florence_00000166_1.tif,train,flipped,usa
original_hurricane-florence_00000158_1.tif,train,flipped,usa
original_midwest-flooding_00000194_1.tif,train,flipped,usa
generate_Pix2Pix_hurricane-harvey_00000279_0.tif,train,flipped,usa
original_hurricane-harvey_000000124_2.tif,train,flipped,usa
original_hurricane-florence_000000520_2.tif,train,flipped,usa
generate_PairedAttention_hurricane-harvey_00000356_3.tif,train,flipped,usa
generate_AttentionGAN_hurricane-harvey_00000077_3.tif,train,flipped,usa
original_hurricane-harvey_00000151_3.tif,train,flipped,usa
generate_AttentionGAN_hurricane-harvey_00000408_2.tif,train,flipped,usa
generate_AttentionGAN_midwest-flooding_00000182_3.tif,train,flipped,usa
